dataset,reported_organ,tool,modality,corridor,similarity
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/de8bd0bf-7765-44c4-9d22-5ff5c0586816,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/39e72b20-77e5-45a5-bb0e-f374ea5894ad,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/886e391d-0151-46d3-8a51-084bf6a06910,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/da28394d-789a-4fba-842a-f8ba5046b221,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/cf097162-7c4b-4118-a19a-cc9805b8f467,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/2816c343-c908-45bf-8964-974b1c54a5b9,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/87df967f-1311-43ac-a306-04e47d2f4a60,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/5cb72454-f0fb-41d5-9cad-5797e1b447ae,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/e13cd910-c2df-4b83-ad68-2e7409089fa4,0.9999999999999999
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/1995aefd-5289-4652-a7e0-cc66c495649f,0.9999517917890143
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,0.9991435270288901
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,0.9991435270288901
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,0.9991435270288901
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,0.9991435270288901
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,0.9991435270288901
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,0.9991435270288901
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,0.9984782019079441
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,0.9984782019079441
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,0.9984782019079441
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,0.9984782019079441
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,0.9984782019079441
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,0.9984782019079441
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,0.9984782019079441
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/ce5f3bd0-f091-49fe-8fe5-67004848078b,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.979055054616781
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.8763777219445945
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.8763777219445945
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.8763777219445945
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.8763777219445945
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.8763777219445945
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.8763777219445945
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.8763777219445944
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.8763777219445944
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.8763777219445944
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.8763777219445944
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.8763777219445944
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.8763777219445944
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.8763777219445943
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.8763777219445943
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.8763777219445943
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.8646821797979394
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/ad4b166a-7f04-4324-b2e2-429d66087131,0.14736725154927358
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/7af72c8f-7fa1-4083-be74-613f92ef020a,0.14736725154927358
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/b2aca02c-9559-4869-b551-4bfb59bf84b3,0.14736725154927358
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/1ac64de5-0f15-4d54-add8-e8817a3aa538,0.14736725154927358
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/cef949fe-5100-4175-b87b-0172df815a6a,0.14736725154927358
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/ca285e1d-d2b4-4089-9059-11c95d788154,0.14736725154927358
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/ccf/1.5/44bacb5a-0cd8-4a88-9c93-490255a6b6f2,0.14736725154927358
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/c5d8b584-d6b7-4a98-8330-a97ecec688f8,0.9999999999997573
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/9131c76e-62cb-4433-a216-64e9fa0450c5,0.9993097402886811
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/559cb26d-2bed-41a6-8cdf-d5da5f4b52d2,0.9992902084470923
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,0.997345516792427
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/dcbd8b51-3a18-4025-97c1-e1867e346a18,0.9891448953861425
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/e7d21a48-63dd-45d8-aedd-e4abed52d5d8,0.9877540926622496
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/95881dfc-b806-40ca-85fd-0e02d647c999,0.9865548763486053
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/76c77da1-c978-48fe-b30b-aeff33a5d054,0.9818454136661917
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/527bfb3c-5cea-4131-a73a-72687feb8024,0.9813529410632744
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/5b4b476b-01e1-4d13-95e5-d17770f9ffa9,0.9813348980168564
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/f4a116d7-f844-4d4a-bc8f-632151125313,0.98130964861554
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/853a9e2c-10ba-4491-9d9d-3551c0c5f26d,0.9807717376435676
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/3e6d37df-e4f3-4654-b06d-3a76c2e665ea,0.9806372370948391
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/8c2283cd-667a-4fa1-9026-50e30bcfdcd1,0.9776861377857705
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/11fcf508-762d-4f0c-b5c5-dad0cf38f4de,0.9757735582817811
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/2243b679-6c6c-4b66-9479-fef2640f2872,0.9757735582817811
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/4890aa9b-26a3-4db5-b25a-66e18cbc2158,0.9757735582817811
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/0f4be9aa-dfce-414f-9d40-47cb38f5eee8,0.9757735582817811
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,0.9757735582817811
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/74d8c134-9489-4599-afa7-95bd8cf9fc8a,0.975773558281781
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,0.9757619691736953
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,0.9694177692808985
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/840b29a9-5a04-41cc-908d-0c4fa5720366,0.9667758131332508
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/cfa23a23-1cef-4a6f-8303-d1198e91a773,0.9661653627128133
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/25c3d20d-d856-4a22-b926-6ee9a5f4a1d4,0.9610543246016177
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/616ef33e-ebcc-4ece-b440-ca218440c8b4,0.9588318321441748
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,0.946784300491445
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,0.9467810395463822
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,0.9467810395463822
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,0.9467810395463822
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/c8cdaa06-847b-4747-9a00-d89761cea031,0.946781039546382
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,0.9410435113862362
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/3c299376-82f1-4c1f-b283-2c03cb7922e2,0.9342225321845691
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/8af0476d-e6e6-4b55-afae-5eec8c9c1cb5,0.9328508183985698
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,0.9323234595581101
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/fd4fcec2-93c3-428f-ad3a-6c7ac4196da0,0.9318220747595989
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/594902fb-c4c1-47c3-b98e-3101b93a73e4,0.9308850500287849
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/f8a20a09-a700-439b-a518-60347cd7b156,0.9288544783325902
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.9284466553882305
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.9284466553882305
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.9284466553882305
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.9284466553882305
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.9284466553882305
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.9284466553882305
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,0.9280446269768046
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,0.9263771327788214
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,0.9263771327788214
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,0.9263771327788214
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,0.919073604963444
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,0.919073604963444
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,0.9190736049634439
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/d51b9d67-837f-4451-a6c6-0b63c7879736,0.9190736049634439
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,0.9190736049634439
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/ca4a4754-6937-4d08-9eb0-bf400492c22c,0.9190736049634439
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/3c695f26-b7ed-44ad-8e11-894932defa86,0.1486142787445993
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,,popv,sc_bulk,http://purl.org/ccf/1.5/5df04f61-5fcc-4035-92c3-631f772a6ce0,0.14861427874459926
