dataset,tool,cell_id,cell_label,count,percentage_of_total
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0002370,respiratory tract goblet cell,69,0.005511622334052241
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_1000271,lung multiciliated epithelial cell,63,0.005032350826743351
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0000669,pericyte,58,0.004632957903985942
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,47,0.003754293473919642
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0001050,"effector CD8-positive, alpha-beta T cell",38,0.003035386212956306
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,32,0.002556114705647416
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,19,0.001517693106478153
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,12,9.58543014617781E-4
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,11,8.786644300662992E-4
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,8,6.39028676411854E-4
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0000322,pulmonary alveolar epithelial cell,6,4.792715073088905E-4
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,6,4.792715073088905E-4
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell,5,3.993929227574087E-4
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,5,3.993929227574087E-4
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0001044,"effector CD4-positive, alpha-beta T cell",4,3.19514338205927E-4
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0002598,bronchial smooth muscle cell,3,2.396357536544453E-4
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_2000016,lung microvascular endothelial cell,3,2.396357536544453E-4
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,1,7.987858455148175E-5
https://entity.api.sennetconsortium.org/entities/778271a748773221631871e98e40759c,popv,http://purl.obolibrary.org/obo/CL_0002393,intermediate monocyte,1,7.987858455148175E-5
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,1524,0.208111429741909
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",1417,0.1934999317219719
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0002145,multiciliated columnar cell of tracheobronchial tree,913,0.1246756793663799
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",811,0.1107469616277482
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,693,0.09463334698893897
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,334,0.04560972279120579
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000236,B cell,282,0.03850880786562884
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_4033043,lung interstitial macrophage,224,0.03058855660248532
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,204,0.02785743547726342
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,180,0.02458009012699713
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,172,0.02348764167690837
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,146,0.0199371842141199
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_4028002,alveolar capillary type 1 endothelial cell,72,0.009832036050798854
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_4033077,cycling alveolar macrophage,47,0.006418134644271474
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_4033069,T cells proliferating,37,0.005052574081660522
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000322,pulmonary alveolar epithelial cell,35,0.004779461969138332
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000097,mast cell,35,0.004779461969138332
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,25,0.003413901406527379
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,23,0.003140789294005189
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,21,0.002867677181482999
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,19,0.002594565068960808
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0002241,pulmonary interstitial fibroblast,16,0.002184896900177523
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,15,0.002048340843916428
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_4033008,vein endothelial cell of respiratory system,14,0.001911784787655333
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_1001568,pulmonary artery endothelial cell,14,0.001911784787655333
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,10,0.001365560562610952
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0001058,"plasmacytoid dendritic cell, human",7,9.558923938276663E-4
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),7,9.558923938276663E-4
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0009086,endothelial cell of respiratory system lymphatic vessel,7,9.558923938276663E-4
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_4033041,CCL3-positive alveolar macrophage,7,9.558923938276663E-4
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_4052030,Adventitial fibroblasts,7,9.558923938276663E-4
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,azimuth,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,5,6.827802813054759E-4
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,celltypist,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,1373,0.1874402730375427
https://entity.api.sennetconsortium.org/entities/7c0457b5cbb0c6b068dcd1b013a33716,celltypist,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell,1248,0.1703754266211604
